experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size
MI,FT,Data Scientist,159000,0,M
MI,FT,Data Scientist,106000,0,M
MI,FT,Data Scientist,104922,0,M
MI,FT,Data Scientist,72360,0,M
EN,FT,Data Analyst,106000,0,M
EN,FT,Data Analyst,66000,0,M
SE,FT,Data Scientist,255000,0,M
SE,FT,Data Scientist,199000,0,M
SE,FT,Data Scientist,150000,100,M
SE,FT,Data Scientist,104000,100,M
SE,FT,Data Analyst,166000,0,M
SE,FT,Data Analyst,73100,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,130500,0,M
SE,FT,Data Scientist,190000,0,M
SE,FT,Data Scientist,158500,0,M
SE,FT,Data Engineer,230000,0,M
SE,FT,Data Engineer,170000,0,M
MI,FT,Data Engineer,150000,0,M
MI,FT,Data Engineer,90800,0,M
MI,FT,Data Engineer,125000,100,M
MI,FT,Data Engineer,100000,100,M
SE,FT,Data Analyst,120000,0,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Machine Learning Engineer,215000,0,M
SE,FT,Machine Learning Engineer,146900,0,M
SE,FT,Machine Learning Engineer,225000,0,M
SE,FT,Machine Learning Engineer,166000,0,M
EN,FT,Data Scientist,104500,0,M
EN,FT,Data Scientist,76000,0,M
MI,FT,Data Engineer,105000,0,M
MI,FT,Data Engineer,70000,0,M
SE,FT,Data Scientist,165000,100,M
SE,FT,Data Scientist,115500,100,M
SE,FT,Data Scientist,220000,0,M
SE,FT,Data Scientist,160000,0,M
MI,FT,Data Scientist,144650,0,M
MI,FT,Data Scientist,86800,0,M
SE,FT,Data Scientist,720000,0,M
SE,FT,Data Scientist,170000,0,M
SE,FT,Data Scientist,250000,0,M
SE,FT,Data Scientist,218750,0,M
MI,FT,Data Scientist,212800,0,L
MI,FT,Data Scientist,111600,0,L
SE,FT,Machine Learning Engineer,250000,100,M
SE,FT,Machine Learning Engineer,230000,100,M
SE,FT,Data Scientist,247600,0,L
SE,FT,Data Scientist,127300,0,L
MI,FT,Data Engineer,170000,0,M
MI,FT,Data Engineer,120000,0,M
EN,FT,Data Analyst,33500,0,M
EN,FT,Data Analyst,33500,0,M
EN,FT,Data Analyst,75065,100,M
EN,FT,Data Analyst,41419,100,M
MI,FT,Data Scientist,180000,0,M
MI,FT,Data Scientist,160000,0,M
MI,FT,Data Engineer,114000,100,M
MI,FT,Data Engineer,68000,100,M
MI,FT,Data Analyst,325000,0,M
MI,FT,Data Analyst,80000,0,M
MI,FT,Machine Learning Engineer,93333,100,M
MI,FT,Data Engineer,210100,0,M
MI,FT,Data Engineer,210100,0,M
MI,FT,Data Engineer,171816,0,M
MI,FT,Data Engineer,97935,0,M
SE,FT,Data Analyst,164000,0,M
SE,FT,Data Analyst,109000,0,M
SE,FT,Data Scientist,143000,0,M
SE,FT,Data Scientist,104000,0,M
SE,FT,Machine Learning Engineer,221000,0,M
SE,FT,Machine Learning Engineer,180000,0,M
SE,FT,Data Scientist,157850,100,M
SE,FT,Data Scientist,128945,100,M
SE,FT,Data Scientist,310270,0,M
SE,FT,Data Scientist,253430,0,M
SE,FT,Data Scientist,200000,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Machine Learning Engineer,220067,100,M
SE,FT,Machine Learning Engineer,135549,100,M
SE,FT,Machine Learning Engineer,258800,0,M
SE,FT,Machine Learning Engineer,199200,0,M
SE,FT,Machine Learning Engineer,198000,100,M
SE,FT,Machine Learning Engineer,132000,100,M
SE,FT,Data Engineer,180000,0,M
SE,FT,Data Engineer,162000,0,M
SE,FT,Data Scientist,170000,0,M
SE,FT,Data Scientist,130000,0,M
SE,FT,Data Analyst,105000,0,M
SE,FT,Data Analyst,85000,0,M
MI,FT,Machine Learning Engineer,250900,0,M
MI,FT,Machine Learning Engineer,135200,0,M
SE,CT,Data Scientist,191027,0,M
SE,CT,Data Scientist,120869,0,M
SE,FT,Data Engineer,212000,0,M
SE,FT,Data Engineer,93300,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Scientist,110000,0,M
SE,FT,Data Engineer,270250,0,M
SE,FT,Data Engineer,144000,0,M
MI,FT,Data Analyst,138000,0,M
MI,FT,Data Analyst,86000,0,M
SE,FT,Data Analyst,128800,0,M
SE,FT,Data Analyst,88854,0,M
SE,FT,Machine Learning Engineer,284400,0,M
SE,FT,Machine Learning Engineer,150700,0,M
EN,FT,Data Analyst,179000,0,M
EN,FT,Data Analyst,112000,0,M
SE,FT,Data Engineer,145360,100,M
SE,FT,Data Engineer,101100,100,M
SE,FT,Machine Learning Engineer,258800,0,M
SE,FT,Machine Learning Engineer,199200,0,M
SE,FT,Data Scientist,212000,0,M
SE,FT,Data Scientist,93300,0,M
SE,FT,Data Engineer,154000,0,M
SE,FT,Data Engineer,103000,0,M
SE,FT,Data Analyst,144700,100,M
SE,FT,Data Analyst,96500,100,M
SE,FT,Data Scientist,314100,0,M
SE,FT,Data Scientist,169700,0,M
EX,FT,Machine Learning Engineer,209700,0,M
EX,FT,Machine Learning Engineer,161300,0,M
EN,FT,Data Scientist,84000,0,M
EN,FT,Data Scientist,58000,0,M
SE,FT,Data Engineer,135000,0,M
SE,FT,Data Engineer,115000,0,M
SE,FT,Data Analyst,153000,0,M
SE,FT,Data Analyst,143000,0,M
SE,FT,Data Engineer,200000,0,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Data Engineer,240000,0,M
SE,FT,Data Engineer,187000,0,M
EN,FT,Data Scientist,61111,50,M
MI,FT,Data Engineer,133000,0,M
MI,FT,Data Engineer,58400,0,M
SE,FT,Data Analyst,163000,100,M
SE,FT,Data Analyst,77000,100,M
SE,FT,Data Engineer,146000,0,M
SE,FT,Data Engineer,78900,0,M
MI,FT,Machine Learning Engineer,200000,100,L
MI,FT,Machine Learning Engineer,100000,100,L
MI,FT,Data Scientist,85600,0,M
MI,FT,Data Scientist,44266,0,M
MI,FT,Data Engineer,60000,0,M
MI,FT,Data Engineer,46500,0,M
EX,FT,Data Engineer,204500,0,M
EX,FT,Data Engineer,130000,0,M
SE,FT,Data Scientist,81250,0,M
SE,FT,Data Scientist,50000,0,M
SE,FT,Data Engineer,230000,100,M
SE,FT,Data Engineer,149000,100,M
SE,FT,Data Scientist,185900,0,M
SE,FT,Data Scientist,109400,0,M
SE,FT,Data Scientist,145000,100,M
SE,FT,Data Scientist,125000,100,M
SE,FT,Data Scientist,208500,0,M
SE,FT,Data Scientist,165000,0,M
SE,FT,Data Analyst,59018,0,M
SE,FT,Data Analyst,52806,0,M
SE,FT,Data Engineer,233200,0,M
SE,FT,Data Engineer,144200,0,M
MI,FT,Data Analyst,134500,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Analyst,200000,100,M
SE,FT,Data Analyst,145000,100,M
SE,FT,Data Scientist,253430,0,M
SE,FT,Data Scientist,212780,0,M
MI,FT,Data Scientist,130000,100,M
MI,FT,Data Scientist,110000,100,M
EN,PT,Data Engineer,93000,0,M
EN,PT,Data Engineer,45400,0,M
MI,FT,Data Scientist,119200,100,M
MI,FT,Data Scientist,86600,100,M
MI,FT,Data Scientist,166000,0,M
MI,FT,Data Scientist,73100,0,M
MI,FT,Data Scientist,212000,0,M
MI,FT,Data Scientist,93300,0,M
SE,FT,Data Analyst,96600,0,M
SE,FT,Data Analyst,55200,0,M
EN,FT,Data Scientist,144200,0,M
EN,FT,Data Scientist,72100,0,M
MI,FT,Data Scientist,212000,0,M
MI,FT,Data Scientist,93300,0,M
SE,FT,Data Scientist,212000,0,M
SE,FT,Data Scientist,93300,0,M
EN,PT,Data Analyst,93000,0,M
EN,PT,Data Analyst,45400,0,M
SE,FT,Data Scientist,66666,0,M
SE,FT,Data Scientist,53333,0,M
MI,FT,Data Scientist,166000,0,M
MI,FT,Data Scientist,73100,0,M
EN,FT,Data Analyst,114000,0,M
EN,FT,Data Analyst,75000,0,M
SE,FT,Data Scientist,200070,0,M
SE,FT,Data Scientist,107730,0,M
MI,FT,Data Engineer,220000,0,M
MI,FT,Data Engineer,140000,0,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Data Analyst,80000,0,M
SE,FT,Data Engineer,166000,0,M
SE,FT,Data Engineer,73100,0,M
SE,FT,Data Analyst,187770,0,M
SE,FT,Data Analyst,109500,0,M
EN,FT,Data Analyst,93750,0,M
EN,FT,Data Analyst,68750,0,M
SE,FT,Machine Learning Engineer,245000,100,M
SE,FT,Machine Learning Engineer,163000,100,M
SE,FT,Data Scientist,189100,0,M
SE,FT,Data Scientist,154360,0,M
MI,FT,Data Engineer,159250,0,M
MI,FT,Data Engineer,85750,0,M
SE,FT,Data Scientist,152000,0,M
SE,FT,Data Scientist,133200,0,M
EN,FT,Data Analyst,83333,0,M
SE,FT,Data Scientist,225000,0,M
SE,FT,Data Scientist,156400,0,M
SE,FT,Data Engineer,197000,0,M
SE,FT,Data Engineer,99000,0,M
SE,FT,Machine Learning Engineer,300000,100,M
SE,FT,Machine Learning Engineer,235000,100,M
EN,FT,Data Scientist,40000,0,M
EN,FT,Data Scientist,40000,0,M
SE,FT,Data Analyst,152000,0,M
SE,FT,Data Analyst,126667,0,M
EN,FT,Data Analyst,90000,100,M
EN,FT,Data Analyst,75000,100,M
EN,FT,Data Analyst,115000,0,M
EN,FT,Data Analyst,90000,0,M
SE,FT,Data Engineer,247300,0,M
SE,FT,Data Engineer,139700,0,M
SE,FT,Data Scientist,170000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Analyst,140000,0,M
SE,FT,Data Analyst,115000,0,M
MI,FT,Data Analyst,105000,0,M
MI,FT,Data Analyst,78575,0,M
MI,FT,Data Engineer,130000,0,L
MI,FT,Data Engineer,66666,0,L
SE,FT,Data Engineer,175000,100,M
SE,FT,Data Engineer,140000,100,M
SE,FT,Data Analyst,173000,0,M
SE,FT,Data Analyst,102000,0,M
MI,FT,Data Scientist,188500,0,M
MI,FT,Data Scientist,165100,0,M
SE,FT,Machine Learning Engineer,414000,0,M
SE,FT,Machine Learning Engineer,216000,0,M
MI,FT,Data Scientist,179000,0,M
MI,FT,Data Scientist,112000,0,M
EN,FT,Data Analyst,118750,0,M
EN,FT,Data Analyst,106875,0,M
MI,FT,Data Scientist,212800,0,L
MI,FT,Data Scientist,111600,0,L
MI,FT,Data Engineer,92248,0,M
MI,FT,Data Engineer,64574,0,M
EN,FT,Machine Learning Engineer,162240,0,M
EN,FT,Machine Learning Engineer,47840,0,M
SE,FT,Data Analyst,117000,0,M
SE,FT,Data Analyst,93000,0,M
MI,FT,Data Engineer,81250,0,M
MI,FT,Data Engineer,68750,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Engineer,110000,0,M
SE,FT,Machine Learning Engineer,190400,0,M
SE,FT,Machine Learning Engineer,122900,0,M
SE,FT,Machine Learning Engineer,221000,0,M
SE,FT,Machine Learning Engineer,185000,0,M
SE,FT,Data Engineer,220000,0,M
SE,FT,Data Engineer,170000,0,M
MI,FT,Machine Learning Engineer,210100,0,M
MI,FT,Machine Learning Engineer,210100,0,M
MI,FT,Data Engineer,170000,100,M
MI,FT,Data Engineer,90000,100,M
SE,FT,Data Scientist,255475,100,M
SE,FT,Data Scientist,185800,100,M
SE,FT,Data Scientist,170000,0,M
SE,FT,Data Scientist,151000,0,M
SE,FT,Data Analyst,130000,0,M
SE,FT,Data Analyst,100000,0,M
MI,FT,Data Analyst,95000,0,M
MI,FT,Data Analyst,65000,0,M
SE,FT,Data Scientist,240000,0,M
SE,FT,Data Scientist,162000,0,M
SE,FT,Machine Learning Engineer,307100,100,M
SE,FT,Machine Learning Engineer,216800,100,M
EN,FT,Data Analyst,102000,100,M
EN,FT,Data Analyst,92000,100,M
SE,FT,Data Engineer,190000,100,M
SE,FT,Data Engineer,136000,100,M
MI,FT,Machine Learning Engineer,165000,100,M
MI,FT,Machine Learning Engineer,140250,100,M
SE,FT,Data Scientist,160000,0,M
SE,FT,Data Scientist,130000,0,M
SE,FT,Data Analyst,190000,0,M
SE,FT,Data Analyst,190000,0,M
MI,FT,Data Scientist,150000,100,M
MI,FT,Data Scientist,127500,100,M
MI,FT,Data Engineer,51446,0,M
MI,FT,Data Engineer,45775,0,M
SE,FT,Data Scientist,136000,100,M
SE,FT,Data Scientist,109000,100,M
SE,FT,Data Analyst,120000,0,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Data Engineer,245000,100,M
SE,FT,Data Engineer,194992,100,M
EN,FT,Data Analyst,154000,0,M
EN,FT,Data Analyst,105000,0,M
MI,FT,Data Analyst,160000,100,M
MI,FT,Data Analyst,55000,100,M
SE,FT,Data Engineer,149000,100,M
SE,FT,Data Engineer,108000,100,M
SE,FT,Data Scientist,165000,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,278700,0,M
SE,FT,Data Scientist,159300,0,M
MI,FT,Data Scientist,138000,0,M
MI,FT,Data Scientist,86000,0,M
EN,FT,Data Analyst,106960,0,M
EN,FT,Data Analyst,66820,0,M
SE,FT,Machine Learning Engineer,258450,0,M
SE,FT,Machine Learning Engineer,173400,0,M
EN,FT,Data Analyst,138000,0,M
EN,FT,Data Analyst,86000,0,M
MI,FT,Data Scientist,199700,0,M
MI,FT,Data Scientist,114100,0,M
SE,FT,Data Scientist,130000,0,M
SE,FT,Data Scientist,115000,0,M
MI,FT,Data Analyst,120000,0,M
MI,FT,Data Analyst,105000,0,M
SE,FT,Data Analyst,136000,100,M
SE,FT,Data Analyst,109000,100,M
MI,FT,Machine Learning Engineer,210100,0,M
MI,FT,Machine Learning Engineer,210100,0,M
EN,FT,Data Analyst,101000,0,M
EN,FT,Data Analyst,63000,0,M
SE,FT,Data Scientist,193000,0,M
SE,FT,Data Scientist,172000,0,M
MI,FT,Machine Learning Engineer,175000,0,M
MI,FT,Machine Learning Engineer,152000,0,M
SE,FT,Data Scientist,208500,0,M
SE,FT,Data Scientist,165000,0,M
MI,FT,Data Scientist,172200,100,M
MI,FT,Data Scientist,131200,100,M
SE,FT,Data Engineer,226000,0,M
SE,FT,Data Engineer,132000,0,M
EN,FT,Data Analyst,108000,0,M
EN,FT,Data Analyst,72200,0,M
SE,FT,Data Engineer,247500,100,M
SE,FT,Data Engineer,172200,100,M
SE,FT,Data Scientist,215000,0,M
SE,FT,Data Scientist,146900,0,M
MI,FT,Data Engineer,115500,0,M
MI,FT,Data Engineer,100000,0,M
MI,FT,Data Scientist,166000,0,M
MI,FT,Data Scientist,73000,0,M
SE,FT,Machine Learning Engineer,237600,0,M
SE,FT,Machine Learning Engineer,146900,0,M
SE,FT,Data Analyst,150000,0,M
SE,FT,Data Analyst,140000,0,M
SE,FT,Data Scientist,138000,0,M
SE,FT,Data Scientist,86000,0,M
MI,FT,Data Engineer,205600,0,L
MI,FT,Data Engineer,105700,0,L
SE,FT,Data Scientist,226000,0,M
SE,FT,Data Scientist,132000,0,M
EN,PT,Data Scientist,133000,0,M
EN,PT,Data Scientist,58400,0,M
MI,FT,Data Analyst,154000,0,M
MI,FT,Data Analyst,105000,0,M
SE,FT,Machine Learning Engineer,255800,0,M
SE,FT,Machine Learning Engineer,255800,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,132000,0,M
SE,FT,Data Engineer,185000,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Engineer,226000,0,M
SE,FT,Data Engineer,132000,0,M
SE,FT,Data Scientist,136300,0,M
SE,FT,Data Scientist,115900,0,M
SE,FT,Data Analyst,89000,0,M
SE,FT,Data Analyst,76000,0,M
SE,FT,Data Engineer,204300,0,M
SE,FT,Data Engineer,115400,0,M
SE,FT,Data Scientist,176000,0,M
SE,FT,Data Scientist,151000,0,M
SE,FT,Machine Learning Engineer,386100,0,M
SE,FT,Machine Learning Engineer,207900,0,M
SE,FT,Data Scientist,234000,0,M
SE,FT,Data Scientist,146000,0,M
SE,FT,Machine Learning Engineer,255800,0,M
SE,FT,Machine Learning Engineer,255800,0,M
EN,FT,Data Analyst,93750,0,M
EN,FT,Data Analyst,68750,0,M
MI,FT,Data Analyst,81650,0,M
MI,FT,Data Analyst,51175,0,M
MI,FT,Data Scientist,136000,0,M
MI,FT,Data Scientist,106700,0,M
MI,FT,Data Engineer,167500,0,M
MI,FT,Data Engineer,106500,0,M
SE,FT,Data Engineer,240500,0,L
SE,FT,Data Engineer,123700,0,L
SE,FT,Data Engineer,250000,100,M
SE,FT,Data Engineer,200000,100,M
MI,FT,Data Engineer,109000,0,M
MI,FT,Data Engineer,93500,0,M
MI,FT,Data Scientist,75000,0,M
MI,FT,Data Scientist,70000,0,M
SE,FT,Data Scientist,206000,0,M
SE,FT,Data Scientist,106605,0,M
MI,FT,Data Scientist,61105,0,M
MI,FT,Data Scientist,53133,0,M
SE,FT,Data Scientist,156000,0,M
SE,FT,Data Scientist,95105,0,M
MI,FT,Data Engineer,140000,0,M
MI,FT,Data Engineer,65000,0,M
EN,FT,Machine Learning Engineer,162240,0,M
EN,FT,Machine Learning Engineer,47840,0,M
MI,FT,Data Scientist,171240,0,M
MI,FT,Data Scientist,81960,0,M
EX,FT,Data Scientist,160000,0,M
EX,FT,Data Scientist,100000,0,M
SE,FT,Machine Learning Engineer,212800,100,M
SE,FT,Machine Learning Engineer,177300,100,M
SE,FT,Data Engineer,144000,0,M
SE,FT,Data Engineer,113000,0,M
MI,FT,Data Scientist,140000,0,M
MI,FT,Data Scientist,125000,0,M
EN,FT,Data Analyst,93000,0,M
EN,FT,Data Analyst,65750,0,M
SE,FT,Data Engineer,169200,0,M
SE,FT,Data Engineer,130100,0,M
SE,FT,Data Engineer,140000,0,M
SE,FT,Data Engineer,95000,0,M
EX,FT,Data Engineer,219650,100,M
EX,FT,Data Engineer,136000,100,M
SE,FT,Data Engineer,140000,100,M
SE,FT,Data Engineer,90000,100,M
SE,FT,Machine Learning Engineer,230000,100,M
SE,FT,Machine Learning Engineer,175000,100,M
SE,FT,Data Engineer,145360,100,M
SE,FT,Data Engineer,107440,100,M
SE,FT,Data Engineer,187000,0,M
SE,FT,Data Engineer,143800,0,M
MI,FT,Machine Learning Engineer,133903,100,M
MI,FT,Machine Learning Engineer,96411,100,M
EN,FT,Data Analyst,93000,0,M
EN,FT,Data Analyst,65750,0,M
SE,FT,Data Scientist,195000,0,M
SE,FT,Data Scientist,165000,0,M
MI,FT,Data Analyst,81650,0,M
MI,FT,Data Analyst,51175,0,M
MI,FT,Data Engineer,210000,0,M
MI,FT,Data Engineer,140000,0,M
SE,FT,Machine Learning Engineer,232000,100,M
SE,FT,Machine Learning Engineer,208000,100,M
SE,FT,Data Scientist,188500,0,M
SE,FT,Data Scientist,165100,0,M
MI,FT,Data Engineer,128600,0,M
MI,FT,Data Engineer,100000,0,M
SE,FT,Data Analyst,133650,100,M
SE,FT,Data Analyst,68150,100,M
SE,FT,Data Engineer,210000,0,M
SE,FT,Data Engineer,181000,0,M
MI,FT,Data Scientist,144200,100,M
MI,FT,Data Scientist,72100,100,M
MI,FT,Data Scientist,229900,0,M
MI,FT,Data Scientist,201400,0,M
MI,FT,Data Scientist,212000,0,M
MI,FT,Data Scientist,93300,0,M
SE,FT,Data Analyst,135000,0,M
SE,FT,Data Analyst,90000,0,M
SE,FT,Data Analyst,107000,0,M
SE,FT,Data Analyst,68400,0,M
SE,FT,Data Engineer,145000,0,M
SE,FT,Data Engineer,95000,0,M
SE,FT,Data Engineer,230000,0,M
SE,FT,Data Engineer,200000,0,M
MI,FT,Machine Learning Engineer,280000,0,M
MI,FT,Machine Learning Engineer,230000,0,M
SE,FT,Data Scientist,81250,0,M
SE,FT,Data Scientist,68750,0,M
SE,FT,Machine Learning Engineer,186153,0,M
SE,FT,Machine Learning Engineer,165384,0,M
SE,FT,Data Scientist,180000,0,M
SE,FT,Data Scientist,162000,0,M
SE,FT,Data Scientist,165000,0,M
SE,FT,Data Scientist,71000,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,139500,0,M
MI,FT,Machine Learning Engineer,166666,0,M
MI,FT,Machine Learning Engineer,133333,0,M
MI,FT,Data Analyst,107755,100,M
MI,FT,Data Analyst,79645,100,M
SE,FT,Machine Learning Engineer,195500,0,M
SE,FT,Machine Learning Engineer,132600,0,M
MI,FT,Data Engineer,167000,0,M
MI,FT,Data Engineer,121000,0,M
SE,FT,Data Scientist,185400,100,M
SE,FT,Data Scientist,92700,100,M
SE,FT,Data Analyst,750000,0,M
SE,FT,Data Analyst,150000,0,M
SE,FT,Data Scientist,220800,0,M
SE,FT,Data Scientist,124800,0,M
SE,FT,Data Scientist,234000,0,M
SE,FT,Data Scientist,146000,0,M
SE,FT,Machine Learning Engineer,254400,0,M
SE,FT,Machine Learning Engineer,151600,0,M
SE,FT,Data Scientist,101763,0,M
SE,FT,Data Scientist,81410,0,M
SE,FT,Machine Learning Engineer,304750,0,M
SE,FT,Machine Learning Engineer,160000,0,M
MI,FT,Data Scientist,179000,0,M
MI,FT,Data Scientist,112000,0,M
SE,FT,Data Engineer,190196,0,M
SE,FT,Data Engineer,155615,0,M
EN,FT,Data Engineer,158100,0,M
EN,FT,Data Engineer,138500,0,M
SE,FT,Machine Learning Engineer,418000,100,M
SE,FT,Machine Learning Engineer,141000,100,M
SE,FT,Machine Learning Engineer,189000,0,M
SE,FT,Machine Learning Engineer,145400,0,M
SE,FT,Data Engineer,175000,0,M
SE,FT,Data Engineer,150000,0,M
MI,FT,Data Engineer,154000,0,M
MI,FT,Data Engineer,102000,0,M
MI,FT,Data Scientist,158500,0,M
MI,FT,Data Scientist,105646,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,139000,0,M
SE,FT,Machine Learning Engineer,300000,0,M
SE,FT,Machine Learning Engineer,235000,0,M
SE,FT,Data Engineer,100000,0,M
SE,FT,Data Engineer,81500,0,M
SE,FT,Machine Learning Engineer,240000,0,M
SE,FT,Machine Learning Engineer,200000,0,M
EN,FT,Data Analyst,95000,100,M
EN,FT,Data Analyst,75000,100,M
MI,FT,Data Scientist,170200,0,M
MI,FT,Data Scientist,68400,0,M
MI,FT,Data Engineer,210100,0,M
MI,FT,Data Engineer,210100,0,M
MI,FT,Data Engineer,175000,0,M
MI,FT,Data Engineer,152000,0,M
MI,FT,Data Engineer,153000,0,M
MI,FT,Data Engineer,106800,0,M
MI,FT,Machine Learning Engineer,80000,50,L
EN,FT,Data Analyst,86600,0,M
EN,FT,Data Analyst,57700,0,M
SE,FT,Data Analyst,134200,100,M
SE,FT,Data Analyst,94800,100,M
MI,FT,Data Scientist,120800,0,M
MI,FT,Data Scientist,80500,0,M
EN,FT,Data Analyst,28750,0,M
EN,FT,Data Analyst,28750,0,M
MI,FT,Machine Learning Engineer,210100,0,M
MI,FT,Machine Learning Engineer,210100,0,M
SE,FT,Machine Learning Engineer,255800,0,M
SE,FT,Machine Learning Engineer,255800,0,M
MI,FT,Data Scientist,176000,0,M
MI,FT,Data Scientist,158000,0,M
SE,FT,Machine Learning Engineer,296400,0,M
SE,FT,Machine Learning Engineer,148594,0,M
EN,FT,Data Analyst,150000,100,M
EN,FT,Data Analyst,103000,100,M
SE,FT,Machine Learning Engineer,195500,100,M
SE,FT,Machine Learning Engineer,141300,100,M
SE,FT,Machine Learning Engineer,255800,0,M
SE,FT,Machine Learning Engineer,255800,0,M
MI,FT,Machine Learning Engineer,210100,0,M
MI,FT,Machine Learning Engineer,210100,0,M
MI,FT,Data Scientist,85000,0,M
MI,FT,Data Scientist,75000,0,M
MI,FT,Data Scientist,105000,0,M
MI,FT,Data Scientist,70000,0,M
SE,FT,Data Analyst,110000,100,L
SE,FT,Machine Learning Engineer,215000,0,M
SE,FT,Machine Learning Engineer,146900,0,M
SE,FT,Data Scientist,237600,0,M
SE,FT,Data Scientist,146900,0,M
MI,FT,Data Analyst,134500,0,M
MI,FT,Data Analyst,100000,0,M
SE,FT,Data Engineer,188000,0,M
SE,FT,Data Engineer,118000,0,M
MI,FT,Data Engineer,147000,0,M
MI,FT,Data Engineer,92000,0,M
MI,FT,Data Engineer,116000,0,M
MI,FT,Data Engineer,97800,0,M
MI,FT,Data Engineer,195200,0,M
MI,FT,Data Engineer,83900,0,M
MI,FT,Data Scientist,188500,0,M
MI,FT,Data Scientist,165100,0,M
SE,FT,Data Scientist,206000,0,M
SE,FT,Data Scientist,106605,0,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Data Analyst,90000,0,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Data Engineer,128000,0,M
MI,FT,Data Scientist,229900,0,M
MI,FT,Data Scientist,201400,0,M
SE,FT,Data Engineer,198000,0,M
SE,FT,Data Engineer,132000,0,M
MI,FT,Machine Learning Engineer,240000,0,M
MI,FT,Machine Learning Engineer,160000,0,M
SE,FT,Data Analyst,140726,0,M
SE,FT,Data Analyst,107197,0,M
SE,FT,Data Scientist,180000,0,M
SE,FT,Data Scientist,139000,0,M
SE,FT,Machine Learning Engineer,331640,0,M
SE,FT,Machine Learning Engineer,283780,0,M
MI,FT,Data Engineer,145000,100,M
MI,FT,Data Engineer,120000,100,M
SE,FT,Machine Learning Engineer,230000,0,M
SE,FT,Machine Learning Engineer,175000,0,M
MI,FT,Data Scientist,180000,0,M
MI,FT,Data Scientist,162000,0,M
MI,FT,Data Scientist,90000,100,M
MI,FT,Data Scientist,80000,100,M
SE,FT,Data Engineer,152375,100,M
SE,FT,Data Engineer,94000,100,M
SE,FT,Data Engineer,218500,0,M
SE,FT,Data Engineer,161500,0,M
SE,FT,Machine Learning Engineer,240000,100,M
SE,FT,Machine Learning Engineer,190000,100,M
MI,FT,Data Scientist,160000,0,M
MI,FT,Data Scientist,100000,0,M
MI,FT,Data Analyst,82000,0,M
MI,FT,Data Analyst,77000,0,M
SE,FT,Data Scientist,296980,0,M
SE,FT,Data Scientist,123740,0,M
SE,FT,Data Scientist,66666,0,M
SE,FT,Data Scientist,42222,0,M
SE,FT,Data Analyst,133504,0,M
SE,FT,Data Analyst,83576,0,M
SE,FT,Data Analyst,140000,0,M
SE,FT,Data Analyst,125000,0,M
SE,FT,Machine Learning Engineer,220600,0,M
SE,FT,Machine Learning Engineer,140100,0,M
SE,FT,Machine Learning Engineer,227700,100,M
SE,FT,Machine Learning Engineer,135482,100,M
SE,FT,Data Engineer,187000,0,M
SE,FT,Data Engineer,143800,0,M
SE,FT,Machine Learning Engineer,324000,0,M
SE,FT,Machine Learning Engineer,159000,0,M
MI,FT,Data Analyst,113500,100,M
MI,FT,Data Analyst,96475,100,M
SE,FT,Data Engineer,190000,100,M
SE,FT,Data Engineer,105301,100,M
SE,FT,Data Analyst,164640,0,M
SE,FT,Data Analyst,131712,0,M
SE,FT,Data Scientist,170000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Engineer,221000,0,M
SE,FT,Data Engineer,185000,0,M
MI,FT,Data Scientist,176000,0,M
MI,FT,Data Scientist,151000,0,M
SE,FT,Data Analyst,164000,100,M
SE,FT,Data Analyst,115000,100,M
SE,FT,Data Engineer,165000,0,M
SE,FT,Data Engineer,100000,0,M
SE,FT,Machine Learning Engineer,322000,100,M
SE,FT,Machine Learning Engineer,230000,100,M
SE,FT,Data Engineer,316900,0,M
SE,FT,Data Engineer,181100,0,M
SE,FT,Data Scientist,212000,0,M
SE,FT,Data Scientist,93300,0,M
SE,FT,Machine Learning Engineer,250900,0,M
SE,FT,Machine Learning Engineer,135200,0,M
EN,FT,Data Engineer,110000,0,M
EN,FT,Data Engineer,90000,0,M
SE,FT,Data Scientist,234000,0,M
SE,FT,Data Scientist,146000,0,M
SE,FT,Data Scientist,200000,0,M
SE,FT,Data Scientist,175000,0,M
SE,FT,Machine Learning Engineer,243500,100,M
SE,FT,Machine Learning Engineer,146100,100,M
